date,review,rating,isEdited,title,userName,developerResponse
02-04-2024 12:24,"Hey Team, here is a serious feedback for the app. There are unauthorised transactions made on my credit card at GOOGLE PLAY SER CYBS S. No one knows what it is. The only place I added my banking info is this app. Don’t know how it’s happening without any PIN/OTP. This can be misplaced anger but it’s dangerous to add any banking info on Google’s services. Please be aware",5,FALSE,Un-Controlled Credit Card Transactions,Badboy575,
07-03-2024 10:19,"The customer support is as good as non existent, called the support had to wait for sometime but then when the person picked while talking the call got cut, there was no call back from your side instead a message asking me to call back when I did it’s telling me I have an open item back in 2022 truly disappointed

App is fairly decent customer support is useless",3,FALSE,Disappointed with customer support,Vipul Monteiro,
03-02-2024 11:47,"Makes a sound for payments even when your phone is on silent. If your kids are sleeping next to you, you have to go out of rooms to make payments. The contact circles can’t be pinned. To search for old payments you have to scroll all the way down after skipping 100s of circles, when other useless options are pinned at the very top. And finally, the app feels extremely jittery on 120Hz iPhones. It’s 2024, but this app is still stuck in 2010.",2,FALSE,Horrid user experience,okayankush,
11-01-2024 07:37,I cannot be able to type my frustration on Gpay. They scammed my money while transaction neither refunded it back nor credited to recipient account. That’s my baby shower money. Everything gone for a toss. They simply won’t work on the ticket and give you update in the support chat as “we are working on it”. Both of our back statement clearly shows as money is credited anywhere. They will just try to close their chat box and not working on your issue actually,1,FALSE,My Money get stuck in Gpay not refunded or credited to recipient. Never get that back!,SaranVasu,
13-04-2024 05:03,"I’m writing this to request everyone please do not use Google pay app for any online transactions. Once your money get stuck in “transaction processing” after debiting from your account, it is never going to return to your account. However they will promise you to return your money in 72 hours but the promise they make is completely fake. After all that you will be having only 2 options, 1st - take stress nd get depressed while trying to get your issue resolved or 2nd- forget your money.👍🤬",1,FALSE,Worst service ever experienced.,hdvbgjfvbjdbji,
17-05-2024 05:37,It's very irritating when we do one payment then on edone button click it won't go home page. Generally people do payment and close the app and for second or another payment app stuck there only and when we click done button then it show  merchant payment details. Then again we need to click back button. It's very lengthy and irritating process. Please work on this.,2,FALSE,App should go on home page after payment.,Anantkg,
12-04-2024 06:04,"I am unable to activate my bank account after adding the same. The issue was brought to the notice of GPapy in 26 Feb, got a feedback that it was escalated to the technical team on 1 March. No resolution of issue or update on the status even on 12 April.
The UPI with same bank account is active on other apps, so it is clear that the problem lies with GPay.
The customer support is of no help as they don’t have any information on the issue. No facility to escalate the issue further.
Given one star as the same is the minimum possible.",1,FALSE,Pathetic customer sub,Benoy1000,
06-05-2024 16:10,"Ive been having trouble activating my abnk account for the past 2 months on ios version 17.4. It was working fine before but after i gave my phone to service i have been unable to activate my account and no matter what i do to fix and it hasnt been resolved. Please look into this matter and provide a possible solution as ive had a wonderful experience with gpay before this and would love to continue using the app, thank you!",2,FALSE,Activating bank account,Rachana0107,
17-03-2024 04:20,"For the period of one week am facing issue for linking bank account (it was used in same account for quite years) I tried customer care support (sorry they are proved that they working as gpay care support) the response is network issue not even understand the issue after explaining all my problems they are again saying that try to bank in better network connection (I am in Chennai 5g area). They blamed network issues only.
Thanks for making me use gpay quite long time..",1,FALSE,Bad Customer care service,Dr Purush,
14-01-2024 02:22,"It seems when you move to new phone, the iOS version of the app doesn’t allow you to reactivate your account if it is already tied to the mobile number. You can activate a new account but not the existing account. There is no way to remove and re- add the account. I have encountered this with two of my mobile numbers.
Please investigate and fix.",3,FALSE,Bug in the iOS App,SiddharthRI,
04-05-2024 15:06,I am using this app from very long time but it’s really feel bad for when you face same issue twice. Every time when I try to pay my bills from this app my payment always stuck. I really don’t know how? Even when I try to connect with there customer support they just say we apologies for this but you have to what for 3 business days. I have never faced this issue with any other paying app company. Sorry but I really feel this need to rectify.,1,FALSE,It’s always have a problem while paying,Aaaa5181;18191,
07-02-2024 18:26,"Hi Team,
From last 2 months I am facing issue while activating my bank account. It says ‘Something went wrong’ after sending the SMS when I try to activate. I also raised a ticket to support team but nothing has been done. It’s pending since 1 month and didn’t receive any update on it. I did all the troubleshooting steps but still it didn’t work. My 2 bank accounts are already added in gpay but facing issue while adding the 3rd one. Could you please fix this.
Thanks!",1,FALSE,Issue while activating account,Himanshu_bhardwaj,
21-03-2024 07:08,Services is good but past one week getting so much issues while using or paying bills app getting freezing unable to do singal payment may due to IOS update please resolve or else need to use another application thank you,5,FALSE,App freeze every time,Vikram’s iphone,
21-05-2024 09:08,"Your app for iOS is pure trash, hangs all the time, crashes all the time and your change logs are garbage too, why even bother with change logs if you’re only going to enter some template and not let users know what changed? I stopped paying for all other Google services already looks like Google pay needs to go too. I shouldn’t be surprised though, this is the quality I have come to expect from Google products. Half baked and poorly executed.",1,FALSE,Might actually consider a different UPI app,Dkbbft,
06-05-2024 09:28,"I tried paying a roadside ballon seller and the message showed has failed transaction. So I had to pay him cash. After sometime, I check my GPay and my account was debited. When I tried contacting the helpdesk, they just hurriedly suggested go back to the vendor for the refund and abruptly ended the chat. Find the roadside ballon seller and ask for refund??? That’s the craziest reply that i can think of!!!! I was using GPay for almost 6 years today I deleted it and moved on to other payment app. All the best to you guys",1,FALSE,Misleading messages,Srinivas A K,
26-04-2024 15:35,"Hello team, 
I’m writing this review about the recent updates.
Well in new interface doing payment by scanning QR is become difficult. It took me almost 5 minutes to make payment to vendor. Earlier payment was very easy and accessible. Roll back the scanning QR payment option to the home screen because our elders learn these things very slowly and it will be so hard for them to use this platform.",2,FALSE,Facing issues in new UI,Thakur Manjeet,
09-04-2024 20:00,"G pay is getting stuck at transaction page, after opening the app it’s getting stuck after doing any action, restarting the app and phone also doesn’t fix the issue",5,FALSE,G pay is getting stuck at transaction page,shahab uddin khaja,
03-02-2024 04:50,"Hi, love this app and have been using it for years now. Just a small feedback, if the team can add a separate section of Autopay somewhere to check/pause upcoming Autopays linked to a particular UPI. I think it would be super useful to keep a track of these payments.",5,FALSE,Adding Autopay section separately,Rooheee,
13-04-2024 06:26,"After finding out about Google Pay several years ago it’s been my one & only to pay bills, make & receive UPI payments. The user interface is so convenient, the onboarding process is very easy! Keep doing great!",5,FALSE,Convenient and easy to use,Vbhandari111,
02-04-2024 20:17,"Recently I was facing several crashes with the app so I had to reinstall it.  But after reinstalling Im just not able to reactivate or add a new bank account. I try to send the SMS for verification but it fails in every attempt. My life is dependent on gpay as all my bills are configured there. This is getting on my nerves as it's been seven days since I have been facing this issue. Kindly contact me, there is no proper customer service option. It's too frustrating for me.",1,FALSE,Unable to register or reactivate my bank account,Asma0991,
09-01-2024 14:22,If the payment goes in processing at least we must have the assurance that it will be cancelled. I made a payment to a cab driver and it went under processing. So I payed him the other way after 2 days the Gpay payment was also completed and now I can’t contact the cab driver. And it has happened to me twice now. I am not going to use such an awful app again which holds no responsibility. Either the payment should be completed or failed the processing is such devastating.,1,FALSE,Worst payment all,Sumaiya Iman,
27-05-2024 03:00,"When i open my google pay i could only use like 10 second and after that my app freeze and i can’t touch anything , if i want to use again i have to minimize googlepay and do it quickly before it get freeze 
This problem occurs this month",4,FALSE,Freeze Bug,Jeffrey Sanga,
01-03-2024 17:53,"While using the Google Pay app, I have faced this issue many times now that the application gets freezes and I need to kill and relaunch the application to make it work. But after using it for a few minutes again it gets freezes.

Could you guys please try to resolve this issue asap?",3,FALSE,App gets freeze in iPhone 15 pro,Lalin Jha,
07-02-2024 12:46,"Google pay, what is your problem? money in my bank account is my money and it is my decision however whenever anywhere. I want to invest it or spent it, Why am I not able to use P2P? I meant when I try to deposit funds for investing via P2P it’s showing transaction limit reached in gpay but than again when I pay in shop or to any of my family members or friends, I can pay them and not facing transaction limit reached, kindly resolve this matter.’’",1,FALSE,Transaction limit reached issue,mr.ruttum,
03-02-2024 14:19,"Facing lot of issues with Google pay after having used it for a year now. There were issues earlier, but nowadays it’s very frequent. Payments take long time. I have had problems with double payments, error in payments but money getting debited, banking gateway is always slow with Google pay (other apps no issue). I just deleted all my accounts and only have this app now for tracking my transaction history up until now.",1,FALSE,Worst app!! Don’t use.,skblore,
23-04-2024 06:30,Please introduce cashback facilities more there is only non valuable coupons of batting apps and earphones or simcards no cashback facilities no matter hos big the transaction is please take a step to bring exiciting rewards rest other functions are good helpfull backup team and fast transactions. Thankyou,5,FALSE,Regarding rewards,Zayn_zz,
25-01-2024 06:32,"We should be able to download all transaction history - with remarks / comment of transaction and bank details of both debtor creditor and time in both excel and pdf format. 

It will be great help for user.",5,FALSE,Feature to download transaction history,Talhaaltaf,
06-04-2024 02:02,I am having a problem that when I am trying to make a payment to some one the app freezes after typing 2 numbers and I can’t move ahead . I have tried to switch off the phone and restart it and that had had no success and checked with Apple Store too if the app needs updating but that too isn’t the issue as the app is updated. I use iPhone 14,2,FALSE,Google pay app freezing,kaizertheking,
11-02-2024 15:13,"App opens seamlessly with Face ID and transacts as fast as you use it. It gives a smooth feel for all transactions. One major issue is that when opened, it gets stuck in a white screen and have to close the app and reopen it. This has happened multiple times. Hope this gets fixed in the next update.",3,FALSE,Works but not always!,Gokul S T,
31-01-2024 08:41,while typing a contact number in a search keyboard doesn’t convert in to number pad if its convert into number pad it will useful to the customers because most of time customers are using a qr and contact number so change into convertible board thank you app developers.,4,FALSE,App development,upper straights,
25-01-2024 18:42,I am unable to send payment to other due to wrong pin but I didn’t change my old pin but google pay is showing that i am using wrong pin soo please check i am in trouble to sent payment to anyone.,5,FALSE,Error,Ashish@ashish,
10-03-2024 05:07,"If you’re going to start something for the first time, there’s always an error 
I’m trying since a week to link my bank account with Google pay, but couldn’t link because there’s an error 
Their customer care no. is useless, they’ll take whole time and then for connecting to the executive they share a so called ‘yes’ link on your phone. But I don’t where on phone, beca I couldn’t find that link till date
Disgusting Experience",1,FALSE,Worst UPI app | Disgusting Experience,poorest networ,
24-02-2024 23:26,Why front camera was not allowed while scanning. It would be great if we had options to switch between cameras both front and rear.,5,FALSE,Camera switch option while scanning,Sai.Sasi,
13-01-2024 23:52,"Sir, 
    Everything is good but after payment we want to share through WhatsApp we are not able to do that so we have to take a screenshot and then we can send only, request you to please do something to make it easier for all of us.

Thanks 
Jiten Katariya",4,FALSE,Payment share part,Jiten Katariya,
14-05-2024 13:29,The application has been getting hanged while paying also while getting the old bills. This issue is been there since a very long time. My app and my phone are all updated but still this issue occurs  all the time and it is very difficult to use the app. Please fix the bugs as I use the app all through the day and it’s very frustrating.,2,FALSE,Not working smoothly,partygulle,
18-03-2024 06:03,I have been facing an issue with adding a bank account on eSIM and called the customer service several times for almost a month now but they talk like robots saying “I understand your concern our team will get back to you as soon as possible “ and somehow their as soon as possible is more than a month with no commitment given on when that as soon as possible is.. completely unprofessional behaviour!,1,FALSE,Not able to add bank account on eSIM,Bejeyebrirn,
02-02-2024 16:44,"I had applied for an IPO and as per the requirements I had given Gpay payment gate way of ICICI BANK ID for my Zerodha account mandate. i got sms from zerodha that mandate is sent to your concern 3rd party App. I checked under Mandate pending options on Gpay but no request was there. Also I have not received any proactive alert yesterday neither I got any SMS or even any Indication, due to which I lost my chance to buy IPO. Pathetic service by Gpay. 😡This IPO was important for me, due to this I may face financial loss.",1,FALSE,Financial loss die to Mandate alert not received for IPO,Sagar K****i,
28-05-2024 13:50,I am facing issue in account activation more than 7 day after changing phone. Customer care service everytime saying wait for 24 hr or check application. No other solutions is there . When saying I have waited they will say they are escalate issue to specialists but no reply from them. It’s pathetic that they have no solution to the error and make us keep waiting,2,FALSE,Pathetic customer care service,Bh@gu,
27-03-2024 02:16,Worst payment app! My mobile number changed so I was not able to turn off my autopay as my bank account was removed so it couldn’t be done from my side. I asked them to do it from their side so I could have added my bank account again. I raised this issue but google pay didn’t care much to lose a customer. I highly recommend to not install this app. Pathetic customer service.,1,FALSE,Couldn’t resolve my issue of turning off autopay,RKaushik93,
10-04-2024 11:04,"We face a big issue as on iphone to add credit cards options is not there, make it available soon please",5,FALSE,Using credit card for payments on iphone,Krds77,
22-01-2024 04:46,"After the 1-2 updates that has happened, I am not able to pay to anyone or do my recharge because the app keeps on getting stuck! I can’t expect this from a company like Google. How has this not been noticed and a fix not out yet? 
Would you mind checking the no of sessions per user? Would have def increased",2,FALSE,Your app is getting stuck in every 2 seconds,Simran_Kohli,
09-04-2024 10:41,I have been an active user of the google pay upi and was very happy with the services….but now I can’t use the upi or can’t link the bank account….it is a giving a statement that devices below xs or below ios17 can’t be registered…i went through all the requirements needed on the google help desk and it says that gpay works great in all devices above ios10.0 am using ios15.8.2 pls help me fix the issue……..,2,FALSE,Couldn’t register upi,shz kml,
29-03-2024 18:03,"This is to bring to your notice that Google pay is not responding. It either responding slow or getting stuck and hanging. It’s annoying and no transactions are smoothly operating neither bill payments. 
Authorities should kindly look into this. I’ve been using Google pay since years never observed such pathetic working of Google pay. Waiting for the problem to resolve or forcefully I will have to delete it forever.",1,FALSE,Not responding,sid-villa,
23-02-2024 08:32,Since last one month I am not able to use my google pay I don’t know why they r asking change PIN number n i have called them most of the times it is disconnected automatically😞because of this my all online payment is stuck I am disappointed with this….,3,FALSE,PIN number issue,Bhagyashri gada,
20-03-2024 09:45,"Hello team,
I have added my rupay credit card in my google pay account, most of the I an unable to make payment using rupay card. I remove card from my google pay account again add card then I pay.
I have also ask from my credit card customer care they advise me to there is no issue with card contact to google pay support team.",2,FALSE,Rupay card,C_ghannu,
14-03-2024 02:56,"Payment platform is great!
But from the last few updates the app freezes a lot on my phone.

Use case - 
I use to transfer money, from the acknowledgement screen can’t go back.

- I have to kill the app 

When I try to self transfer something or to someone else sometimes it freeze there on selection of accounts.

I m unable to send you logs from app. Please take it however you want.

App doesn’t crash, but gets frozen.

I have to kill the app a lot of times. Doesn’t happen for other apps. Waiting for an fantastic update form you folks. You guys have competition, don’t leave this space.

Ravindra Pawaskar",2,FALSE,"App freeze a lot for me, unsure for others.",@thexbhpguy,
24-05-2024 11:40,"Not able ti activate my account after changing my phone to iPhone 15 . There is sms error saying could not register try again later after after 3 failed attempts tmit gets block for 24 hrs. Also i have tried everything updating the app, software, recharging the sim card with sms pack still the issue remains kindly advice",1,FALSE,Not able to activate my account sms error could not register try again later,Error1493,
25-01-2024 23:18,"Tap to Top feature is not working with Google Pay app on iOS. 

Basically, Tap to Top feature is to scroll to the top of the screen by tapping at the top right corner of the screen on iOS devices. 

Please incorporate this useful feature into the app.",4,FALSE,Bug,Shafaque@Khan,
22-04-2024 02:27,Superb application and GUI also very user friendly but only thing is just require is Application widget just like icici bank mobile pay app for quick payment.,5,FALSE,Need widget for quick payment,Hir P,
16-05-2024 08:23,I was a gpay user but immediately after switching my phone my bank account is not verified through the app. Even after multiple requests and screenshots sent to the concerned persons nothing happened. Inaction on part of google is gross. I am literally hating this app even after having multiple hours wasted in linking my bank account the issue still persists.,1,FALSE,After switching my phone it has stopped working.,Pratyushps,
25-02-2024 03:38,"Amazing Payment Platform!
It was especially very helpful during the COVID lockdown. Pros: I've been using Google Pay for 5 years now, the payment system is seamless. It is easy to use, has a smooth UI and good scanning system for UPI.",5,FALSE,G pay,Vinay leela,
17-04-2024 04:57,"It’s been more than a month my google pay is not working, called customer service multiple time , all came back with same repeated solutions which didn’t work.
Most annoying part was every time they ran out of answers they disconnected my call , not once but 8 out of 10 times.
Finally I have peace of mind by deleting google pay and installing phone pay.",1,FALSE,Ridiculous customer support,Am3yzing,
29-04-2024 02:39,"It would be nice to have a widget. 

Also, a “home” button or its icon would be nice to come to main page from anywhere, especially after all the transactions, instead of tapping the left arrow multiple times.",4,FALSE,Widget,aiyerp,
03-06-2024 17:43,It would be great if we would be able to pay electricity and other bills via Credit card upi,5,FALSE,Bill payment via Rupay credit card,Deepanki Jain,
27-04-2024 17:15,"This is an important message 
Many of us are not able to make payments while using 5G specially Jio 5G.
Instead of this we have to use other payment getaways like phonepe and paytm.
Sometime payments get stuck and after few hours / days payments gets completed and we have to reach to them back",2,FALSE,Not able to make payments while using 5g,PnkjRwt,
07-03-2024 11:26,From last 1 month I am getting stuck at different screens in gpay. Not sure if it’s an update from apple or gpay causing this issues. It’s quiet annoying that it happens only sometime. Sometime even if I try to redo the payment it will get stuck again on any of the screens in the process. May be it work on the 8th or 9th attempt. Please fix this..,1,FALSE,Getting stuck when trying to make payments on iPhone 14 Pro,iamvishnuks,
23-05-2024 07:16,"It’s mandatory to give at least one star for review otherwise I don’t give a star and also 
Services are very worst
You must have to solve all the queries and give a proper time and solutions to customer

I raised a query related not active my bank account since one month back still I can’t get the solution
I called on customer care number almost 10 times regarding this query but nothing happens 

When I ask solution they said that your autopay is still working even when I canceled my all autopay’s 
There is no update related autopay’s on my account
And they cut the phone calls without giving any solutions 

I highly recommend PHONEPAY application rather than google pay",1,FALSE,Regarding services,Anoop Pawar,
10-04-2024 14:06,They are not solving my problem. Its been 30 days i downloaded this g pay app.  But not able to run this app ..  i  email daily to g pay customer care.  But they are not caring about their customer.   20 days after they note my complaint.. Mrs neelam only registered my complaint and now its near about 7 days they are not solve my problem and even not reply now my mail.          Do not suggest this app to anyone.,1,FALSE,Harassment,Nerry ludhianvi,
14-01-2024 14:27,"It showed me payment failed in the app after I entered the pin. So I payed the merchant in cash but after a while when I checked, to my surprise the payment went through. I asked their support to help but there simple answer was check with the merchant. They want me to go several kms back to the merchant and argue there. They don’t want to take any responsibility as a platform. Never using this app again.",1,FALSE,Unreliable,manwindersingh,
30-03-2024 08:29,"The other payment applications like phone pay and paytm are working on iphone 6s with ios version 15.8.2 but google pay is not working.
You people must look into because i love this payment application.",4,FALSE,Error,AyazAhmad11,
25-04-2024 11:45,Why not add credit card option in iPhone iOS system Please help me to resolve my issue Add credit card option Please add axis bank ace credit card (your Googlepay type credit card) Please add credit cards option I lost every month axis bank ace credit card cashback This is a matter of concern please consider it and bring changes through your system,1,FALSE,Add credit card not option,iPhone 14 plus 256 user,
18-04-2024 01:49,"I recently uninstalled and installed google pay again on my iPhone 7+. Now when I am trying to register my bank account, it gives me error that I need to upgrade to iOS 17 or iPhone XS to start using google pay. This is weird. Why so? It was working till last week and suddenly so much of upgrade required? Please fix this.",1,FALSE,Unable to use google pay after re installation,Pal1315,
13-04-2024 08:10,Please provide a favourite or star mark option to certain payees whom we pay frequently so that we don’t have to find their contact everytime we have to pay them.,4,FALSE,Favourite/Star Mark Option,Sameer_Inamdar,
19-05-2024 03:40,Hi.. Am not able to make payments since yesterday. It keeps saying receiver’s bank does not allow when they are receiving from others. I tried paying multiple people and vendors but same message. Pl check. Have raised a ticket too.,3,FALSE,Transaction issues,wondozic,
02-06-2024 02:59,"I have been using this app since long time but I didn't get any cashback in last 3 months.
I just got offers and vouchers for the trivial platforms. You need to focus on your user profit as well with your growth.",4,FALSE,No cashback,darsh modi,
07-05-2024 05:48,"When the verification message goes for verification of bank account the response comes that it’s unable to register bcoz…
“device not supported as per guidelines, activating upi requires iPhone XS or iOS 17 or above” . Is it really so. So I’ve to purchase a new iPhone for your app ? This is something unexpected. Plz clarify & if it’s not true then plz resolve my problem.",2,FALSE,Not supporting iPhone X & iOS 16.7.7 ??,Jimy 123,
02-04-2024 11:01,Updated iOS & app still not able pay for the contact person. App is hangs and it's giving horrible experience. Try to pay someone for the last two days no luck.,3,FALSE,"Not able pay, app is getting hanged",Rajkumar k muthusamy,
22-03-2024 06:08,"I have not been able to change/reset my pin. I spoke to a Sameer from support, he just told me to update the app. Nobody has been able to change or reset my pin. Everyday I exceed three attempts and then am blocked from using the app for payments. Can somebody please help me. It’s been fours days. If there was a zero star, I would’ve given that. Worst support team ever.",1,FALSE,Worst service ever in case of forgetting pin.,rsinghkala,
21-03-2024 23:36,"Slow app. Many failed transactions. Low network coverage. Bank related failed transactions. As compared to phonepe 5/10 transactions failed. 
Update network coverage fail.",4,FALSE,Failed transactions.,Kmkhan75,
13-03-2024 00:33,Fix this problem with an update plz Because making a payment is too slow ….,4,FALSE,Too slow for payments,manish mohan,
04-02-2024 17:48,No card options available to pay and hence unable to use tap and pay feature,4,FALSE,No cards options,Rushank Parmar,
21-05-2024 17:25,"Hi Team, 

I am not able to cancel one of my Auto pay from my google pay as I was able to do it last time. I have updated my google pay today in the hope that this issue will be solved. But after updating the google pay I am getting the same error message i.e. “Oops! Something went wrong”.
 
Also, I am running  my mobile with 5G network so this is for sure not a network issue.
So, can you please check for this issue?",4,FALSE,Auto Pay Cancellation Issue,jiten4tune8,
21-05-2024 04:37,"Most of the rewards from scratch cards and all are basically discount coupon codes for services and products which are either unheard of or are products which are struggling to perform in the market. Cashback scratch cards are now myth these days.
Whats with google pay servers being down most of the time. All these reminds me why i switched to phonepe.",1,FALSE,Rewards are a joke these days.,Sonam Shakpabaro,
02-04-2024 07:54,Bill payment page getting stuck sometimes,4,FALSE,Bill payment issues,calvino11,
29-02-2024 02:39,While paying via phone number or QR scan or even request or search and pay all the method the app is hanging stuck at able to move to other page or screen not able to cancel need to force close the app and open again still same issue I am using iPhone SE 2020 can not able to use the app,1,FALSE,App hanging while payment,Vinothkm,
16-01-2024 03:56,After successful or unsuccessful transactions. There is confirmation screen but from that screen due to application glitch cant go back to Home Screen. Device iPhone 11.,4,FALSE,Back/Close button,KB-1326,
29-01-2024 20:13,If the transaction cannot be completed on time just end it and let us know. How can it be processing for more than one day? We cannot leave shop without paying and hence many times I have payed double as money deducted from account yet not received by the merchant as it shows processing . Very bad service . I will try to avoid google pay as much as possible.,1,FALSE,Processing.,NoGpay77,
03-06-2024 13:28,"I am facing lot of trouble in opening the app
After few trying the app is open but I can’t done my work like payment so pls update the app as soon as possible thank you",4,FALSE,Complaint about app,Abnjdjkedbcblsls,
17-05-2024 10:43,"Whenever i try to pay electricity bill or gas bill, it fails & then sometimes the refund comes, sometimes it does not come & sometimes it shows that the payment has been successfully paid from my side so, please check the biller receipt.

I’ll rather choose to pay my bills through Paytm app because it never fails & never disappoints me.",1,FALSE,Billing Issue,Rajbalar,
17-05-2024 10:40,"I recently got axis bank ace credit card, which has main feature of cash back with google pay , but I am not able to add that on google pay on my iPhone  then there is no point of having the credit card. I called bank they blamed google pay. 
What is the solution for this ?",1,FALSE,Not able to add axis bank ace credit card for payment,NikTank23,
01-05-2024 11:46,Always money gets stuck now surprisingly i lost my money worst customer support service team i will not use this app anymore i dont why did they pay to customer support team and why did you gave your number everywhere while you don’t want customer to talk with agent i tried multiple time there was not a single call which connects,1,FALSE,Worst app,Chandu0711,
18-04-2024 20:23,Don’t recommend this app for payment many times this payments fails and my money got stuck due to this google pay app use some other upi app bt don’t use this app also giving very bad offers which are of no use to any one not even a single useful coupon they give as a reward,1,FALSE,Don’t get my failed payments back and don’t any any cash back reward,शिवभक्त कर्ण,
16-02-2024 09:54,Recently started facing issues while scanning where post face authentication it just stuck in white screen. Earlier it used to work fine.,4,FALSE,Great app but require improvement,arunkch,
13-05-2024 02:08,"When I switch from my iPhone 12 Pro to an iPhone 15 Pro Max, I can't activate my bank accounts in the Google Pay application. I don't believe it's a problem with my phone because when I try to activate the same bank accounts in other digital payments apps, they work fine. 

Please provide a solution for this.",1,FALSE,Not able to activate on my new iPhone,Akash Bhalsing,
02-04-2024 11:24,"Hi Team

Please provide a widget to scan directly from the Home Screen, it's very convenient to use, i used paytm just because of that, and now i am switching to Phonepe, pleae add that in your app.

Thanks",4,FALSE,Give a widget to scan from home screen,himanshu599,
16-05-2024 11:33,Hi am using iPhone X and while trying to activate my gpay account it’s showing unable to activate google Pay only for users above iPhone XS are allowed to use the app as per guidelines of RBI…how can this be practical?,4,FALSE,Unable to activate bank account,MinuVAR,
21-05-2024 20:31,I play a tezz game but app throw back me after I hit 51 sixes it’s bug or you don’t want to give a winning prize pool  because it’s throw back after hitting more sixes and doesn’t show the rank on leader board only shows the previous score even I break that score many time’s 🫡,3,FALSE,Tezz game,Owais&23,
18-04-2024 12:07,"Your competitor PhonePe has widgets on Home Screen, why do you guys add widgets in iPhone , I like to use Google pay for its simplicity and ui, but now I’m using PhonePe just for its widget feature, scan any QR with a tap of a button,.

Kindly add these immediately",4,FALSE,Add widgets,kiran behara,
04-04-2024 13:33,Google pay is best app for payments but some times we are facing problem to pay the money as network issue and etcc so i suggest u that u can add offline mode for payments on it to avoid such things.,4,FALSE,Hii Team,Darshana mange,
02-03-2024 02:16,"I have been noticing, transactions are failing consistently. Either I have to try 2nd time or switch to something else.

From this point of view, I see PayTM and RuPay are doing lot better honestly. Not too sure, whether you guys had any such observations or feedback. But I decided to give this feedback as I am forced to use all other options.🙏",1,FALSE,Transactions failing repeatedly,VG-P23,
02-05-2024 06:48,"Most convenient today I wanted to pay Health insurance Renewal 3 attempts 
“ it is taking longer time than isusal “ I have to use other App",5,FALSE,Google pay,TP Baru,
30-03-2024 09:57,"I have been constantly contacting GP team for 7 days straight, as I am unable to reactive my account on GP.
Haven’t got any single response from them",5,FALSE,Pathetic Customer Service,Manvi Patti,
09-02-2024 07:29,"Dear team, please can you just stop pausing music every time I do my payment? It’s annoying. You won’t believe but some of my friends moved to PhonePe because of this annoying issue. Please FIX IT!",4,FALSE,Stop pausing music,HardikPadhiyar,
06-04-2024 00:16,For everytime payment has to be made I have to open the app click on scan & pay then payment has to be done. This could be done in a single click only through scan & pay widget support.. every other app have this..,2,FALSE,Need Widget of Scan & Pay,cprithish,
12-03-2024 07:33,"App not responding in IPhone 11. Please resolve the issue. App not responding while half way of payment process, I’m using iPhone 11, whenever I open the gpay to pay or send money, after entering the rupees value, unable to click or next.",3,FALSE,App not Responding while payment.,ba_la,
16-02-2024 11:04,Now its very hard to find groups from the people section. So if we have a special section for groups then it would be better,4,FALSE,Regarding groups,Akhilmp,
14-05-2024 22:37,The reason why i say i was dissapointed was it said that i cant use google pay just because my phone was old it had ios 16.7.8 and google gave me a note that says i want ios 17 or later but i can use PhonePe its same like google pay but it is working and it is not prohibiting me from using upi transactions,1,FALSE,I was very very dissapointed when i used google pay,Najad sameer,
10-05-2024 05:58,I changed my phone now am not able to activate my bank account. I have done everything! Sim is in the phone Messages are working Number is linked to bank Having good network Everything is okay! Just not able to activate my account through text messages. Worst experience.,1,FALSE,Not able to activate account,Aryansharmeh,
20-02-2024 02:18,I have used gold locker with gmail which is currently deleted by Google. Now I can’t see the gold purchased via GPay. When contacted Google support they are asking me to login via deleted email which is impossible. They confirmed that If I cannot login via old email my gold is lost. How Ridiculous is this???! There is no solution for this with Google pay.,1,FALSE,Gold locker,ravi2303,
16-02-2024 17:25,"I have closed one of my loans and gpay showing its still active and will be active for next 10 years, tried reaching gpay support multiple times but every time they will tell""Our Technical Person is working and notify with email"". Using Gpay is becoming privacy issue.
Recommend Users not to use Gpay for regular transactions.",1,FALSE,Showing Incorrect Data,sayank98,
24-01-2024 13:16,App is hanging out many times last two weeks can’t able to send funds initially payments can’t be processed it’s total got stuck,4,FALSE,Google pay,Thanuramii,
21-01-2024 21:30,"As of the Headline you could have understood the issue. I’m facing this issue for 2 months and waited for the recent update. After updating too my payment is getting stuck.

Times it gets stuck.
1. Opening google pay and inbtwn trying to enter the amount.
2. Trying several times and trying to tap on pay button. 
3.  trying to enter the passcode.

Device: iphone 15 plus

All other payment apps are working fine, I’m facing this issue only with Googlepay. Hope you could understand how it affects one’s business transactions. Please have this cleared at the earliest convenience.",1,FALSE,Googlepay Now getting Stuck!!,Abhikku,
20-05-2024 03:46,There is no option to add credit card in iOS.,5,FALSE,No option to add credit card,Srinivas Alumula,
28-03-2024 01:44,"Hey i have been using gpay for a long and everything working seamlessly fine. But i see that other players have added scan widgets, kindly add the widgets soon.",5,FALSE,Add widgets!!,Furious.ruler,
25-02-2024 12:03,Since last one month whenever I open app and try to send money using phone number option the app lags and doesn’t work at all.,3,FALSE,App is lagging while making money transfer,Kajal Savla,
10-01-2024 06:49,"i can only add account but card adding option is not present on google pay ios app. It is updated ios is updated everything is updated to latest, also can you please make user go back on home screen after clicking on done after payment",1,FALSE,unable to add card in google pay,Zomatoishit,
