Date,UPI Banks,Volume (Mn) By Customers,Value (Cr) by Customers,Month,Year,Sentiment_Score_GooglePay,Sentiment_Score_PhonePe,Sentiment_Score_Paytm
24-07-2023,PhonePe,4936.522786,797374.2614,July,2023,0.0916,,0.1779
25-07-2023,PhonePe,4634.801852,771006.2167,July,2023,0.05475,0.8402,
26-07-2023,PhonePe,5152.358076,689987.3155,July,2023,-0.5499,0.6059,
27-07-2023,PhonePe,4648.510507,717633.7054,July,2023,0.6428,,
28-07-2023,PhonePe,5183.693868,870194.9106,July,2023,0.1901,,-0.653
29-07-2023,PhonePe,4787.758365,829246.2871,July,2023,-0.1372,,
30-07-2023,PhonePe,5358.043111,740527.3813,July,2023,,,
31-07-2023,PhonePe,4485.250117,663995.8285,July,2023,0.23615,-0.4692,
01-07-2023,Paytm Payments Bank App,1266.013561,142513.9962,July,2023,0,,
02-07-2023,Paytm Payments Bank App,1487.933489,150334.571,July,2023,0,0.4199,
03-07-2023,Paytm Payments Bank App,1239.715109,152647.8202,July,2023,,0.743,
04-07-2023,Paytm Payments Bank App,1330.038619,151664.4543,July,2023,,0.76215,0.73575
05-07-2023,Paytm Payments Bank App,1102.542419,150006.6389,July,2023,,,0.2289
06-07-2023,Paytm Payments Bank App,1311.731757,165273.0604,July,2023,0.59775,,-0.49745
07-07-2023,Paytm Payments Bank App,1377.305372,136362.8837,July,2023,,,
08-07-2023,Paytm Payments Bank App,954.8761563,132694.0549,July,2023,-0.8807,0.4939,-0.6233
09-07-2023,Paytm Payments Bank App,1447.318469,113937.2096,July,2023,0.4703,0.122,0.4703
10-07-2023,Paytm Payments Bank App,1108.575564,129445.126,July,2023,,,-0.2138
11-07-2023,Paytm Payments Bank App,1037.554558,141955.0602,July,2023,-0.8611,,
12-07-2023,Paytm Payments Bank App,1327.961115,140093.2173,July,2023,-0.4215,,-0.7779
13-07-2023,Paytm Payments Bank App,1266.527092,117341.1476,July,2023,0.120133333,0.5744,-0.3167
14-07-2023,Paytm Payments Bank App,1289.623382,158983.1951,July,2023,0.3818,0.5106,
15-07-2023,Paytm Payments Bank App,1293.558288,140377.168,July,2023,,,-0.5719
16-07-2023,Paytm Payments Bank App,1276.907361,155192.9721,July,2023,0.8748,0.3612,-0.6811
17-07-2023,Paytm Payments Bank App,1142.832821,130185.9792,July,2023,,,
18-07-2023,Paytm Payments Bank App,1207.500019,166384.6972,July,2023,-0.6848,,
19-07-2023,Paytm Payments Bank App,1321.955942,151265.1698,July,2023,-0.3651,,
20-07-2023,Paytm Payments Bank App,1500.945335,121137.0007,July,2023,,-0.09315,-0.0383
21-07-2023,Paytm Payments Bank App,1384.828844,163091.9586,July,2023,0.5241,,-0.7966
22-07-2023,Paytm Payments Bank App,1374.634447,139706.3065,July,2023,0.0772,0.2366,
23-07-2023,Paytm Payments Bank App,1313.065837,149772.1228,July,2023,,,-0.897
24-07-2023,Paytm Payments Bank App,1239.72179,122054.9848,July,2023,0.0916,,0.1779
25-07-2023,Paytm Payments Bank App,1307.065038,142245.6589,July,2023,0.05475,0.8402,
26-07-2023,Paytm Payments Bank App,1050.056239,146824.672,July,2023,-0.5499,0.6059,
27-07-2023,Paytm Payments Bank App,1591.144973,141866.7512,July,2023,0.6428,,
28-07-2023,Paytm Payments Bank App,1380.509544,149007.1639,July,2023,0.1901,,-0.653
29-07-2023,Paytm Payments Bank App,1375.791252,143469.3502,July,2023,-0.1372,,
30-07-2023,Paytm Payments Bank App,1321.817477,111070.5485,July,2023,,,
31-07-2023,Paytm Payments Bank App,1287.475904,171069.4241,July,2023,0.23615,-0.4692,
01-08-2023,Google Pay,4442.439208,533510.101,August,2023,0.0772,0.8625,
02-08-2023,Google Pay,3212.66727,603508.4929,August,2023,0.47485,,
03-08-2023,Google Pay,3688.888203,515191.9739,August,2023,,0.2732,
04-08-2023,Google Pay,3297.2669,582389.7129,August,2023,-0.5842,,0.824
05-08-2023,Google Pay,3686.890164,507224.5593,August,2023,,,0.706
06-08-2023,Google Pay,3724.250501,544799.6339,August,2023,0.3182,0.5859,
07-08-2023,Google Pay,3124.515564,551989.2449,August,2023,-0.3246,,
08-08-2023,Google Pay,4414.100865,505666.5846,August,2023,0.48555,,0.4224
09-08-2023,Google Pay,4190.150784,503613.0712,August,2023,0.376366667,-0.1909,
10-08-2023,Google Pay,4292.081013,545247.9565,August,2023,-0.5859,0.5719,
11-08-2023,Google Pay,3618.568165,519440.7776,August,2023,,-0.84005,
12-08-2023,Google Pay,3576.37876,576860.2771,August,2023,,0.44655,
13-08-2023,Google Pay,3892.061524,526674.1255,August,2023,0.2382,-0.1608,
14-08-2023,Google Pay,3524.807139,573785.3872,August,2023,0.55435,,-0.6357
15-08-2023,Google Pay,3635.590885,443714.2942,August,2023,0.9478,-0.4201,0.9812
16-08-2023,Google Pay,3596.582433,543413.4091,August,2023,,0.5574,-0.8375
17-08-2023,Google Pay,4462.990938,447321.0067,August,2023,0.1591,-0.1285,
18-08-2023,Google Pay,3759.088125,533398.411,August,2023,0.34985,0.4404,
19-08-2023,Google Pay,3858.574445,579192.0972,August,2023,,,-0.7568
20-08-2023,Google Pay,3728.717792,590748.8966,August,2023,0.384075,,
21-08-2023,Google Pay,3812.94833,562310.8388,August,2023,0.8034,-0.5719,
22-08-2023,Google Pay,3813.992769,536710.8397,August,2023,-0.0135,,
23-08-2023,Google Pay,3339.304089,521287.7341,August,2023,0.5492,-0.9165,-0.882
24-08-2023,Google Pay,3931.495879,588763.4151,August,2023,,,0.5753
25-08-2023,Google Pay,3997.074343,472041.575,August,2023,-0.697,0.7841,0.5574
26-08-2023,Google Pay,3881.848211,596574.5306,August,2023,0.7579,,
27-08-2023,Google Pay,4274.781463,527806.9206,August,2023,,,
28-08-2023,Google Pay,3512.729826,531288.666,August,2023,-0.0854,,
29-08-2023,Google Pay,4199.285329,539759.5941,August,2023,,0.18745,-0.6124
30-08-2023,Google Pay,4264.516193,608239.4264,August,2023,,,
31-08-2023,Google Pay,3956.427138,486781.8093,August,2023,,,0.1729
01-08-2023,PhonePe,5205.807123,785219.2393,August,2023,0.0772,0.8625,
02-08-2023,PhonePe,4487.144958,889420.4308,August,2023,0.47485,,
03-08-2023,PhonePe,4533.285371,814162.1922,August,2023,,0.2732,
04-08-2023,PhonePe,4422.474407,736963.1012,August,2023,-0.5842,,0.824
05-08-2023,PhonePe,4655.560987,935460.2991,August,2023,,,0.706
06-08-2023,PhonePe,5278.388907,783317.4581,August,2023,0.3182,0.5859,
07-08-2023,PhonePe,5368.784765,767899.3467,August,2023,-0.3246,,
08-08-2023,PhonePe,5587.200581,751317.139,August,2023,0.48555,,0.4224
09-08-2023,PhonePe,4461.297108,842084.0392,August,2023,0.376366667,-0.1909,
10-08-2023,PhonePe,4585.437045,916743.0585,August,2023,-0.5859,0.5719,
11-08-2023,PhonePe,4501.563015,645869.3337,August,2023,,-0.84005,
12-08-2023,PhonePe,5612.817341,898168.161,August,2023,,0.44655,
13-08-2023,PhonePe,4999.56539,831794.6619,August,2023,0.2382,-0.1608,
14-08-2023,PhonePe,6017.967282,872898.2424,August,2023,0.55435,,-0.6357
15-08-2023,PhonePe,4923.062773,870016.5312,August,2023,0.9478,-0.4201,0.9812
16-08-2023,PhonePe,5533.947395,891110.9033,August,2023,,0.5574,-0.8375
17-08-2023,PhonePe,5198.706905,843463.9034,August,2023,0.1591,-0.1285,
18-08-2023,PhonePe,4185.907852,799093.9902,August,2023,0.34985,0.4404,
19-08-2023,PhonePe,5328.034609,822911.264,August,2023,,,-0.7568
20-08-2023,PhonePe,4558.521679,929723.6505,August,2023,0.384075,,
21-08-2023,PhonePe,5223.564229,910018.3834,August,2023,0.8034,-0.5719,
22-08-2023,PhonePe,4350.648994,856938.4264,August,2023,-0.0135,,
23-08-2023,PhonePe,4847.129827,920558.9792,August,2023,0.5492,-0.9165,-0.882
24-08-2023,PhonePe,4116.807296,665449.9274,August,2023,,,0.5753
25-08-2023,PhonePe,6176.57173,845658.3019,August,2023,-0.697,0.7841,0.5574
26-08-2023,PhonePe,5321.58474,778252.9376,August,2023,0.7579,,
27-08-2023,PhonePe,5227.686459,567294.0399,August,2023,,,
28-08-2023,PhonePe,4474.213249,932467.1299,August,2023,-0.0854,,
29-08-2023,PhonePe,4843.247202,826285.6591,August,2023,,0.18745,-0.6124
30-08-2023,PhonePe,5630.631937,834304.4201,August,2023,,,
31-08-2023,PhonePe,5560.638613,595733.1461,August,2023,,,0.1729
01-08-2023,Paytm Payments Bank App,1295.321728,120149.564,August,2023,0.0772,0.8625,
02-08-2023,Paytm Payments Bank App,1248.091589,185643.2344,August,2023,0.47485,,
03-08-2023,Paytm Payments Bank App,1304.240114,130481.7116,August,2023,,0.2732,
04-08-2023,Paytm Payments Bank App,1336.837476,138482.2346,August,2023,-0.5842,,0.824
05-08-2023,Paytm Payments Bank App,1541.616207,141833.4162,August,2023,,,0.706
06-08-2023,Paytm Payments Bank App,1169.771306,162807.8823,August,2023,0.3182,0.5859,
07-08-2023,Paytm Payments Bank App,1434.758846,122410.6554,August,2023,-0.3246,,
08-08-2023,Paytm Payments Bank App,1274.417169,168482.6534,August,2023,0.48555,,0.4224
09-08-2023,Paytm Payments Bank App,1337.06944,175798.4769,August,2023,0.376366667,-0.1909,
10-08-2023,Paytm Payments Bank App,1385.324149,172049.0304,August,2023,-0.5859,0.5719,
11-08-2023,Paytm Payments Bank App,1526.770718,151124.1071,August,2023,,-0.84005,
12-08-2023,Paytm Payments Bank App,1592.496036,130952.5296,August,2023,,0.44655,
13-08-2023,Paytm Payments Bank App,1270.302094,149175.4521,August,2023,0.2382,-0.1608,
14-08-2023,Paytm Payments Bank App,1214.80553,164799.8268,August,2023,0.55435,,-0.6357
15-08-2023,Paytm Payments Bank App,1268.567505,153874.5103,August,2023,0.9478,-0.4201,0.9812
16-08-2023,Paytm Payments Bank App,1694.74586,146337.6062,August,2023,,0.5574,-0.8375
17-08-2023,Paytm Payments Bank App,1441.722054,133998.0514,August,2023,0.1591,-0.1285,
18-08-2023,Paytm Payments Bank App,1500.543345,134291.0312,August,2023,0.34985,0.4404,
19-08-2023,Paytm Payments Bank App,1452.874539,202371.596,August,2023,,,-0.7568
20-08-2023,Paytm Payments Bank App,1260.156825,138910.784,August,2023,0.384075,,
21-08-2023,Paytm Payments Bank App,1157.421488,153312.3547,August,2023,0.8034,-0.5719,
22-08-2023,Paytm Payments Bank App,1348.164015,177945.4864,August,2023,-0.0135,,
23-08-2023,Paytm Payments Bank App,1475.515756,172684.866,August,2023,0.5492,-0.9165,-0.882
24-08-2023,Paytm Payments Bank App,1375.67365,163175.5636,August,2023,,,0.5753
25-08-2023,Paytm Payments Bank App,1335.358136,190274.9601,August,2023,-0.697,0.7841,0.5574
26-08-2023,Paytm Payments Bank App,1299.720156,161223.2838,August,2023,0.7579,,
27-08-2023,Paytm Payments Bank App,1181.975667,162877.0024,August,2023,,,
28-08-2023,Paytm Payments Bank App,1452.230377,140233.2074,August,2023,-0.0854,,
29-08-2023,Paytm Payments Bank App,1609.77845,163702.9065,August,2023,,0.18745,-0.6124
30-08-2023,Paytm Payments Bank App,1343.790358,150113.8016,August,2023,,,
31-08-2023,Paytm Payments Bank App,1048.686,173870.1376,August,2023,,,0.1729
01-09-2023,Google Pay,4009.696782,538810.3731,September,2023,,,
02-09-2023,Google Pay,3118.984559,463390.4082,September,2023,,0.223933333,
03-09-2023,Google Pay,4196.623605,615016.5799,September,2023,0.9067,,
04-09-2023,Google Pay,3946.198744,543048.8534,September,2023,0.3766,,
05-09-2023,Google Pay,3518.75326,512949.344,September,2023,,-0.857,0.7839
06-09-2023,Google Pay,3872.38254,575315.6698,September,2023,,-0.5413,
07-09-2023,Google Pay,3461.564625,525347.6674,September,2023,-0.1027,,0.5106
08-09-2023,Google Pay,4037.905548,596370.1699,September,2023,0.5346,0.28595,0.5061
09-09-2023,Google Pay,2959.831258,545128.2492,September,2023,,-0.9151,
10-09-2023,Google Pay,4068.258303,491340.2352,September,2023,-0.8074,0.6369,-0.6415
11-09-2023,Google Pay,4344.083577,585767.0806,September,2023,,,
12-09-2023,Google Pay,3543.465498,652221.8296,September,2023,0.4515,,-0.3597
13-09-2023,Google Pay,3943.352765,534209.2569,September,2023,0.1027,0.9353,
14-09-2023,Google Pay,4068.701811,572539.4083,September,2023,0.3689,,
15-09-2023,Google Pay,3309.584013,483630.8889,September,2023,-0.216066667,-0.9076,
16-09-2023,Google Pay,3528.721106,568356.6432,September,2023,,,0.8289
17-09-2023,Google Pay,3469.281616,553873.5436,September,2023,,0.9872,
18-09-2023,Google Pay,3835.945026,584225.0608,September,2023,0.00485,,
19-09-2023,Google Pay,4167.166424,599068.1697,September,2023,0.6953,,-0.6757
20-09-2023,Google Pay,3966.689296,585929.3487,September,2023,-0.1027,0.3753,
21-09-2023,Google Pay,3782.812115,485565.9035,September,2023,0.05135,,-0.190266667
22-09-2023,Google Pay,3483.019481,577917.1411,September,2023,-0.3072,0.3612,
23-09-2023,Google Pay,3962.479823,546110.4783,September,2023,0.7506,,
24-09-2023,Google Pay,3592.043838,490889.5188,September,2023,0.0296,,-0.4215
25-09-2023,Google Pay,3966.785829,627665.2384,September,2023,,0,
26-09-2023,Google Pay,3173.712662,549221.3578,September,2023,,0.3291,
27-09-2023,Google Pay,4524.171286,532011.6587,September,2023,,,
28-09-2023,Google Pay,3479.748993,585112.4455,September,2023,0.4019,,0.7373
29-09-2023,Google Pay,3630.200972,493147.8617,September,2023,-0.12965,,-0.7856
30-09-2023,Google Pay,3095.290215,498781.0195,September,2023,,,-0.0355
01-09-2023,PhonePe,5134.389927,836517.5402,September,2023,,,
02-09-2023,PhonePe,5731.009986,919793.5467,September,2023,,0.223933333,
03-09-2023,PhonePe,4968.267887,742784.1068,September,2023,0.9067,,
04-09-2023,PhonePe,5664.060812,768701.7146,September,2023,0.3766,,
05-09-2023,PhonePe,5076.449844,845084.2672,September,2023,,-0.857,0.7839
06-09-2023,PhonePe,4539.047384,711906.4946,September,2023,,-0.5413,
07-09-2023,PhonePe,4673.701535,859388.2996,September,2023,-0.1027,,0.5106
08-09-2023,PhonePe,5617.399235,894984.8269,September,2023,0.5346,0.28595,0.5061
09-09-2023,PhonePe,6244.883459,762223.585,September,2023,,-0.9151,
10-09-2023,PhonePe,5848.765419,888688.0578,September,2023,-0.8074,0.6369,-0.6415
11-09-2023,PhonePe,5393.348981,813019.1484,September,2023,,,
12-09-2023,PhonePe,4836.66919,800032.7072,September,2023,0.4515,,-0.3597
13-09-2023,PhonePe,5487.463243,656840.6977,September,2023,0.1027,0.9353,
14-09-2023,PhonePe,5043.370886,790068.5208,September,2023,0.3689,,
15-09-2023,PhonePe,4709.068486,842818.1513,September,2023,-0.216066667,-0.9076,
16-09-2023,PhonePe,5625.198166,768019.8544,September,2023,,,0.8289
17-09-2023,PhonePe,4759.7531,837771.4425,September,2023,,0.9872,
18-09-2023,PhonePe,4984.561427,834303.0857,September,2023,0.00485,,
19-09-2023,PhonePe,5708.932874,893927.9303,September,2023,0.6953,,-0.6757
20-09-2023,PhonePe,6224.921868,734552.3942,September,2023,-0.1027,0.3753,
21-09-2023,PhonePe,4450.264942,840763.7616,September,2023,0.05135,,-0.190266667
22-09-2023,PhonePe,4803.1741,771194.6347,September,2023,-0.3072,0.3612,
23-09-2023,PhonePe,4689.280713,838956.9179,September,2023,0.7506,,
24-09-2023,PhonePe,4865.351429,780499.6287,September,2023,0.0296,,-0.4215
25-09-2023,PhonePe,4904.007457,787769.876,September,2023,,0,
26-09-2023,PhonePe,5658.760227,682931.1863,September,2023,,0.3291,
27-09-2023,PhonePe,4984.004291,778590.8424,September,2023,,,
28-09-2023,PhonePe,4399.723448,878951.0738,September,2023,0.4019,,0.7373
29-09-2023,PhonePe,4577.07691,730859.9528,September,2023,-0.12965,,-0.7856
30-09-2023,PhonePe,5190.783104,746163.3734,September,2023,,,-0.0355
01-09-2023,Paytm Payments Bank App,1046.451293,192433.1709,September,2023,,,
02-09-2023,Paytm Payments Bank App,1153.618929,161478.1566,September,2023,,0.223933333,
03-09-2023,Paytm Payments Bank App,1246.943142,150012.2421,September,2023,0.9067,,
04-09-2023,Paytm Payments Bank App,1457.671523,116507.3496,September,2023,0.3766,,
05-09-2023,Paytm Payments Bank App,1382.075638,166323.1527,September,2023,,-0.857,0.7839
06-09-2023,Paytm Payments Bank App,1414.668256,157192.8221,September,2023,,-0.5413,
07-09-2023,Paytm Payments Bank App,1410.15658,150445.1327,September,2023,-0.1027,,0.5106
08-09-2023,Paytm Payments Bank App,1034.662197,176211.118,September,2023,0.5346,0.28595,0.5061
09-09-2023,Paytm Payments Bank App,1358.98125,127818.5575,September,2023,,-0.9151,
10-09-2023,Paytm Payments Bank App,1292.345653,163828.3127,September,2023,-0.8074,0.6369,-0.6415
11-09-2023,Paytm Payments Bank App,1401.061949,127195.9277,September,2023,,,
12-09-2023,Paytm Payments Bank App,1451.721404,154257.2511,September,2023,0.4515,,-0.3597
13-09-2023,Paytm Payments Bank App,1331.892709,144430.2356,September,2023,0.1027,0.9353,
14-09-2023,Paytm Payments Bank App,1355.704339,140802.6848,September,2023,0.3689,,
15-09-2023,Paytm Payments Bank App,1277.717387,142622.0874,September,2023,-0.216066667,-0.9076,
16-09-2023,Paytm Payments Bank App,1162.481631,179262.4078,September,2023,,,0.8289
17-09-2023,Paytm Payments Bank App,1350.843848,156963.478,September,2023,,0.9872,
18-09-2023,Paytm Payments Bank App,1297.089966,136733.7347,September,2023,0.00485,,
19-09-2023,Paytm Payments Bank App,1374.70062,166212.8297,September,2023,0.6953,,-0.6757
20-09-2023,Paytm Payments Bank App,1399.704706,149466.5181,September,2023,-0.1027,0.3753,
21-09-2023,Paytm Payments Bank App,1568.776039,138937.6437,September,2023,0.05135,,-0.190266667
22-09-2023,Paytm Payments Bank App,1240.243823,138616.2791,September,2023,-0.3072,0.3612,
23-09-2023,Paytm Payments Bank App,1282.959309,133135.236,September,2023,0.7506,,
24-09-2023,Paytm Payments Bank App,1428.175357,159508.6539,September,2023,0.0296,,-0.4215
25-09-2023,Paytm Payments Bank App,1489.316283,142650.5122,September,2023,,0,
26-09-2023,Paytm Payments Bank App,1294.078659,169916.1938,September,2023,,0.3291,
27-09-2023,Paytm Payments Bank App,1373.098826,143132.563,September,2023,,,
28-09-2023,Paytm Payments Bank App,1185.092089,135120.4377,September,2023,0.4019,,0.7373
29-09-2023,Paytm Payments Bank App,1356.260714,154234.384,September,2023,-0.12965,,-0.7856
30-09-2023,Paytm Payments Bank App,1411.535671,164627.2257,September,2023,,,-0.0355
01-10-2023,Google Pay,3727.228985,639049.6131,October,2023,0.3161,,0.78295
02-10-2023,Google Pay,4122.879837,660512.1286,October,2023,0.6808,,
03-10-2023,Google Pay,4955.385547,595039.9877,October,2023,,-0.4019,-0.3257
04-10-2023,Google Pay,3963.521585,618264.2372,October,2023,-0.6546,,-0.953
05-10-2023,Google Pay,3896.385716,559958.2025,October,2023,0.627933333,,-0.34
06-10-2023,Google Pay,4234.011602,668527.8959,October,2023,,0.9161,
07-10-2023,Google Pay,4359.864808,541170.1972,October,2023,0.1063,0.45185,-0.39625
08-10-2023,Google Pay,5043.574706,536115.6709,October,2023,0.2263,,
09-10-2023,Google Pay,3391.621299,558533.7997,October,2023,-0.7579,,-0.330866667
10-10-2023,Google Pay,4804.681216,626673.1162,October,2023,,,
11-10-2023,Google Pay,4536.744352,587853.3429,October,2023,0.8519,,-0.88885
12-10-2023,Google Pay,4944.409011,554160.472,October,2023,-0.1027,,-0.3612
13-10-2023,Google Pay,4521.757645,658042.3195,October,2023,0.6486,,
14-10-2023,Google Pay,4013.255894,585865.3876,October,2023,0.5059,,
15-10-2023,Google Pay,4329.856898,604203.9526,October,2023,0.276525,0.3612,
16-10-2023,Google Pay,3639.844735,591032.7187,October,2023,-0.0772,-0.4588,
17-10-2023,Google Pay,3962.081815,669227.5825,October,2023,,-0.8779,-0.11825
18-10-2023,Google Pay,3661.913252,616843.5349,October,2023,0.7096,,0.8779
19-10-2023,Google Pay,3734.508804,594964.7747,October,2023,0.296,-0.0644,
20-10-2023,Google Pay,4476.146912,557688.88,October,2023,-0.8956,0.3612,
21-10-2023,Google Pay,4035.825022,734154.2462,October,2023,0.31245,-0.6124,
22-10-2023,Google Pay,4402.891675,691169.8703,October,2023,0.5816,,
23-10-2023,Google Pay,4055.384371,600675.0178,October,2023,,,
24-10-2023,Google Pay,4617.756851,505524.6968,October,2023,0.785,-0.5995,
25-10-2023,Google Pay,4787.417474,614079.4111,October,2023,0.5197,0,0
26-10-2023,Google Pay,3646.013544,547783.1541,October,2023,,,0.9424
27-10-2023,Google Pay,4746.064326,617927.4833,October,2023,,,
28-10-2023,Google Pay,4400.996448,563439.703,October,2023,0.9708,,
29-10-2023,Google Pay,3357.764765,575278.9248,October,2023,,,
30-10-2023,Google Pay,3682.244621,577329.4927,October,2023,,-0.5669,-0.5357
31-10-2023,Google Pay,3666.086094,572205.893,October,2023,,0.7184,0
01-10-2023,PhonePe,5162.317176,658025.7669,October,2023,0.3161,,0.78295
02-10-2023,PhonePe,5737.357633,929043.8117,October,2023,0.6808,,
03-10-2023,PhonePe,5614.298246,736571.7179,October,2023,,-0.4019,-0.3257
04-10-2023,PhonePe,5076.440631,812909.1168,October,2023,-0.6546,,-0.953
05-10-2023,PhonePe,6048.635736,717769.6258,October,2023,0.627933333,,-0.34
06-10-2023,PhonePe,5287.953474,791508.2503,October,2023,,0.9161,
07-10-2023,PhonePe,5430.776513,870215.1169,October,2023,0.1063,0.45185,-0.39625
08-10-2023,PhonePe,6210.54907,733812.4663,October,2023,0.2263,,
09-10-2023,PhonePe,5806.85653,906742.8837,October,2023,-0.7579,,-0.330866667
10-10-2023,PhonePe,5647.97322,846058.6683,October,2023,,,
11-10-2023,PhonePe,5777.788226,663215.5338,October,2023,0.8519,,-0.88885
12-10-2023,PhonePe,5266.569531,926434.4742,October,2023,-0.1027,,-0.3612
13-10-2023,PhonePe,4990.97773,867387.6555,October,2023,0.6486,,
14-10-2023,PhonePe,5131.825452,708927.0543,October,2023,0.5059,,
15-10-2023,PhonePe,5140.836261,722916.0272,October,2023,0.276525,0.3612,
16-10-2023,PhonePe,5308.810397,871538.3253,October,2023,-0.0772,-0.4588,
17-10-2023,PhonePe,5401.230238,774554.6096,October,2023,,-0.8779,-0.11825
18-10-2023,PhonePe,5674.279491,843285.0808,October,2023,0.7096,,0.8779
19-10-2023,PhonePe,5283.065395,807444.7416,October,2023,0.296,-0.0644,
20-10-2023,PhonePe,5672.516785,716741.6455,October,2023,-0.8956,0.3612,
21-10-2023,PhonePe,5490.495567,728491.0047,October,2023,0.31245,-0.6124,
22-10-2023,PhonePe,5718.759803,804098.0655,October,2023,0.5816,,
23-10-2023,PhonePe,5376.376098,568955.5094,October,2023,,,
24-10-2023,PhonePe,4284.459855,723025.0904,October,2023,0.785,-0.5995,
25-10-2023,PhonePe,7068.287621,766567.7237,October,2023,0.5197,0,0
26-10-2023,PhonePe,4431.278992,758787.9779,October,2023,,,0.9424
27-10-2023,PhonePe,5915.474488,892783.653,October,2023,,,
28-10-2023,PhonePe,5449.860816,797144.7888,October,2023,0.9708,,
29-10-2023,PhonePe,5131.129181,915555.9741,October,2023,,,
30-10-2023,PhonePe,5248.605682,925847.2505,October,2023,,-0.5669,-0.5357
31-10-2023,PhonePe,5151.920593,823205.9505,October,2023,,0.7184,0
01-10-2023,Paytm Payments Bank App,1643.502866,170442.3567,October,2023,0.3161,,0.78295
02-10-2023,Paytm Payments Bank App,1468.55635,171685.4779,October,2023,0.6808,,
03-10-2023,Paytm Payments Bank App,1383.488534,177299.8518,October,2023,,-0.4019,-0.3257
04-10-2023,Paytm Payments Bank App,1607.637667,169694.5257,October,2023,-0.6546,,-0.953
05-10-2023,Paytm Payments Bank App,1401.01538,174777.3072,October,2023,0.627933333,,-0.34
06-10-2023,Paytm Payments Bank App,1278.007102,132182.3112,October,2023,,0.9161,
07-10-2023,Paytm Payments Bank App,1403.642833,143184.4526,October,2023,0.1063,0.45185,-0.39625
08-10-2023,Paytm Payments Bank App,1453.38759,119827.5209,October,2023,0.2263,,
09-10-2023,Paytm Payments Bank App,1153.186558,168686.7286,October,2023,-0.7579,,-0.330866667
10-10-2023,Paytm Payments Bank App,1218.891287,167266.187,October,2023,,,
11-10-2023,Paytm Payments Bank App,1720.342421,189551.6584,October,2023,0.8519,,-0.88885
12-10-2023,Paytm Payments Bank App,1251.828218,170161.7449,October,2023,-0.1027,,-0.3612
13-10-2023,Paytm Payments Bank App,1376.163647,169098.1795,October,2023,0.6486,,
14-10-2023,Paytm Payments Bank App,1512.119706,167811.7363,October,2023,0.5059,,
15-10-2023,Paytm Payments Bank App,1465.257652,149332.8844,October,2023,0.276525,0.3612,
16-10-2023,Paytm Payments Bank App,1272.971653,163387.9412,October,2023,-0.0772,-0.4588,
17-10-2023,Paytm Payments Bank App,1545.378674,167570.0681,October,2023,,-0.8779,-0.11825
18-10-2023,Paytm Payments Bank App,1516.667217,187104.3692,October,2023,0.7096,,0.8779
19-10-2023,Paytm Payments Bank App,1291.858014,165136.146,October,2023,0.296,-0.0644,
20-10-2023,Paytm Payments Bank App,1488.051935,161452.2141,October,2023,-0.8956,0.3612,
21-10-2023,Paytm Payments Bank App,1276.711073,154471.0139,October,2023,0.31245,-0.6124,
22-10-2023,Paytm Payments Bank App,1562.343654,182023.8373,October,2023,0.5816,,
23-10-2023,Paytm Payments Bank App,1270.44197,157143.9523,October,2023,,,
24-10-2023,Paytm Payments Bank App,1226.718024,145193.3737,October,2023,0.785,-0.5995,
25-10-2023,Paytm Payments Bank App,1465.62828,153152.801,October,2023,0.5197,0,0
26-10-2023,Paytm Payments Bank App,1404.05454,147317.0291,October,2023,,,0.9424
27-10-2023,Paytm Payments Bank App,1310.467634,170193.0836,October,2023,,,
28-10-2023,Paytm Payments Bank App,1413.249414,158497.2166,October,2023,0.9708,,
29-10-2023,Paytm Payments Bank App,1364.067155,167140.8177,October,2023,,,
30-10-2023,Paytm Payments Bank App,1285.862652,181021.774,October,2023,,-0.5669,-0.5357
31-10-2023,Paytm Payments Bank App,1452.995949,162840.3046,October,2023,,0.7184,0
01-11-2023,Google Pay,4408.730442,617803.4968,November,2023,-0.128,0.6486,
02-11-2023,Google Pay,4077.337065,611554.3609,November,2023,-0.1926,,
03-11-2023,Google Pay,3758.256868,534779.7759,November,2023,,,
04-11-2023,Google Pay,4348.727039,630464.9256,November,2023,0.8026,,0.73835
05-11-2023,Google Pay,4156.690495,589168.6514,November,2023,,-0.13255,0.3265
06-11-2023,Google Pay,3950.322357,646139.472,November,2023,,0.9107,
07-11-2023,Google Pay,4045.599834,583112.6956,November,2023,0.42835,,-0.382
08-11-2023,Google Pay,4250.8864,543000.1369,November,2023,,-0.1901,-0.1901
09-11-2023,Google Pay,4036.23495,560951.718,November,2023,0.6115,,
10-11-2023,Google Pay,4105.615866,618039.0228,November,2023,-0.4019,,
11-11-2023,Google Pay,4457.1272,566958.203,November,2023,0.21905,0.3397,
12-11-2023,Google Pay,4069.999495,676954.8937,November,2023,,0.1545,
13-11-2023,Google Pay,3567.79352,553152.6632,November,2023,,0.802,
14-11-2023,Google Pay,3994.89023,571554.2976,November,2023,-0.2263,0.5994,0.9577
15-11-2023,Google Pay,4637.536355,665892.8057,November,2023,,,
16-11-2023,Google Pay,3987.253748,681705.0272,November,2023,0.0659,0.73045,
17-11-2023,Google Pay,3827.036901,567613.7683,November,2023,0.086266667,,
18-11-2023,Google Pay,3997.621083,655709.484,November,2023,-0.4005,-0.6829,
19-11-2023,Google Pay,4277.151567,556528.8073,November,2023,0.48205,,
